author_id,work_id,book,testament_group,osis_ref,passage
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.8.5,Luke viii. 5
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.13.3 Bible:Mark.4.3,"Matt.
xiii. 3, etc.; Mark iv. 3"
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.33.20,Ex. xxxiii. 20
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.22.30,Matt. xxii. 30
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.45,Matt. v. 45
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.3.12,Matt. iii. 12
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.8.18-Acts.8.24,Acts viii. 18–24
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.18.7,Matt. xviii. 7
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.8.13,Acts viii. 13
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.8.19,Ex. viii. 19
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.12,Ex. xii
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.13.46,Matt. xiii. 46
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.18.7 Bible:Luke.17.1,Matt. xviii. 7; Luke xvii. 1
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.19,Luke xix.
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.9.37-Matt.9.38,"Matt. ix. 37, 38"
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.13.29 Bible:Matt.8.11,Luke xiii. 29; Matt. viii. 11
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.14.31,Ex. xiv. 31
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.6.46,Luke vi. 46
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.11.25,Matt. xi. 25
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.10.21,Luke x. 21
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.13.52,Matt. xiii. 52
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.4.26,Gen. iv. 26
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.6.9,Gen. vi. 9
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.21.22,Matt. xxi. 22
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.8.9 Bible:Luke.7.8,"Matt.
viii. 9.  [Luke vii. 8"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.4.10 Bible:Luke.4.8,"Matt.
iv. 10.  [Luke iv. 8"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.22.2-Matt.22.14,Matt. xxii. 2–14
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.15.20 Bible:1Cor.10.21,Acts xv. 20 and 1 Cor. x. 21.
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.13.23,Matt. xiii. 23
clement_rome,pseudo_literature,Mark,new_testament,Bible:Mark.4.8 Bible:Mark.4.20,"Mark iv. 8, 20"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.17.20,Matt. xvii. 20
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.6.24,Matt. vi. 24
clement_rome,pseudo_literature,Isa,old_testament_or_other,Bible:Isa.65.1,Isa. lxv. 1
clement_rome,pseudo_literature,John,new_testament,Bible:John.8.34,John viii. 34
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.6.36 Bible:Matt.5.45,Luke vi. 36; Matt. v. 45
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.6.13 Bible:Matt.4.10,Deut. vi. 13; Matt. iv. 10
clement_rome,pseudo_literature,Rom,new_testament,Bible:Rom.11.34,Rom. xi. 34
clement_rome,pseudo_literature,1Kgs,old_testament_or_other,Bible:1Kgs.17 Bible:1Kgs.18 Bible:Jas.5.17-Jas.5.18,"1 Kings xvii.; xviii.; Jas. v. 17,
18"
clement_rome,pseudo_literature,Rom,new_testament,Bible:Rom.2.28 Bible:Rev.2.9,Rom. ii. 28; Rev. ii. 9
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.17.20 Bible:Luke.17.6,Matt. xvii. 20; Luke xvii. 6
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.12.49,Luke xii. 49
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.23.34,Luke xxiii. 34
clement_rome,pseudo_literature,Acts,new_testament,Bible:Acts.7.60,Acts vii. 60
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.1.1-Gen.1.2,"Gen. i. 1, 2"
clement_rome,pseudo_literature,John,new_testament,Bible:John.3.5,John iii. 5
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.23.25-Matt.23.26,"Matt. xxiii. 25, 26"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.12.42 Bible:Luke.11.31,Matt. xii. 42; Luke xi. 31
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.12.41 Bible:Luke.11.32,Matt. xii. 41; Luke xi. 32
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.28-Matt.5.29,"Matt. v. 28, 29"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.14-Matt.5.15,"Matt. v. 14, 15"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.23.9,Matt. xxiii. 9
clement_rome,pseudo_literature,John,new_testament,Bible:John.1.1-John.1.3,John i. 1–3
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.4.12,Gen. iv. 12
clement_rome,pseudo_literature,Ezek,old_testament_or_other,Bible:Ezek.2.6,Ezek. ii. 6
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.32.8,Deut. xxxii. 8
clement_rome,pseudo_literature,Wis,deuterocanonical,Bible:Wis.1.4,Wisd. i. 4
clement_rome,pseudo_literature,Ps,old_testament_or_other,Bible:Ps.39.12,Ps. xxxix. 12
clement_rome,pseudo_literature,Exod,old_testament_or_other,Bible:Exod.35.3,Ex. xxxv. 3
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.12.17 Bible:Luke.12.19 Bible:Luke.12.20,"Luke xii. 17, 19, 20"
clement_rome,pseudo_literature,Ezek,old_testament_or_other,Bible:Ezek.18.33,Ezek. xviii. 33
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.11.30,Matt. xi. 30
clement_rome,pseudo_literature,Luke,new_testament,Bible:Luke.1.1-Luke.1.4 Bible:Acts.1.1,"Gospel of Luke (i.
1–4) and in Acts i. 1"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.18 Bible:Matt.24.35 Bible:Mark.13.31 Bible:Luke.22.33,"Matt. v. 18; comp. Matt. xxiv. 35; Mark xiii.
31; Luke xxii. 33"
clement_rome,pseudo_literature,Eccl,old_testament_or_other,Bible:Eccl.3.1,Eccles. iii. 1
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.22.29 Bible:Mark.12.24,"Matt. xxii. 29; Mark
xii. 24"
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.7.1,Gen. vii. 1
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.24.2 Bible:Matt.24.34 Bible:Luke.19.43-Luke.19.44,"Matt. xxiv. 2, 34; Luke xix. 43,
44"
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.32.7,Deut. xxxii. 7
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.23.2-Matt.23.3,"Matt. xxiii. 2, 3"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.23.37 Bible:Luke.13.34 Bible:Luke.23.34,"Matt. xxiii. 37; Luke xiii. 34; Luke
xxiii. 34"
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.44,Matt. v. 44
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.2.20,Gen. ii. 20
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.10.12 Bible:Mark.6.11 Bible:Luke.10.5,"Matt. x. 12, etc.; Mark. vi. 11, etc.; Luke. x.
5"
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.18.21,Gen. xviii. 21
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.6.6,Gen. vi. 6
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.8.21,Gen. viii. 21
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.22.1,Gen. xxii. 1
clement_rome,pseudo_literature,Gen,old_testament_or_other,Bible:Gen.15.13-Gen.15.16,Gen. xv. 13–16
clement_rome,pseudo_literature,Num,old_testament_or_other,Bible:Num.11.34,"Num. xi.
34"
clement_rome,pseudo_literature,Deut,old_testament_or_other,Bible:Deut.34.6,Deut. xxxiv. 6
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.22.29,Matt. xxii. 29
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.17,Matt. v. 17
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.5.18,Matt. v. 18
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.15.13,Matt. xv. 13
clement_rome,pseudo_literature,John,new_testament,Bible:John.10.9,John x. 9
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.11.28,Matt. xi. 28
clement_rome,pseudo_literature,John,new_testament,Bible:John.10.3,John x. 3
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.7.7,Matt. vii. 7
clement_rome,pseudo_literature,Matt,new_testament,Bible:Matt.17.5,Matt. xvii. 5
